University_id,F_name,L_name,Gender,Perf_name,Email,Password
2920,Claire,Stafford,F,Claire,claire.stafford@bradley.edu,_0Y)!M*uH(8N
2921,Michael,Hernandez,M,Michael,michael.hernandez1@bradley.edu,&kIx)l_lV1Jm
2922,Michael,Hodge,M,Michael,michael.hodge@bradley.edu,aQ+TYjh^Um4#
2923,Nicholas,Allen,M,Nicholas,nicholas.allen@bradley.edu,_F5yKhahn+E2
2924,Tiffany,Spencer,F,Tiffany,tiffany.spencer@bradley.edu,)1XwubbcRf0i
2925,Jason,Stewart,M,Jason,jason.stewart@bradley.edu,_A5HR%yDG3$9
2926,Sylvia,Harmon,F,Sylvia,sylvia.harmon@bradley.edu,&0(+Q6^nytqK
2927,Yvette,Madden,F,Yvette,yvette.madden@bradley.edu,%TiN$v&880AH
2928,Cheryl,Montgomery,F,Cheryl,cheryl.montgomery@bradley.edu,4aXuNrc!$6g2
2929,Carolyn,Barker,F,Carolyn,carolyn.barker@bradley.edu,Iv4A(biOn$Yx
2930,Karen,Sandoval,F,Karen,karen.sandoval@bradley.edu,j%8VH_adCRHB
2931,Randall,Olson,M,Randall,randall.olson@bradley.edu,F^22KgHEyey$
2932,Adam,Schwartz,M,Adam,adam.schwartz@bradley.edu,G%gp0Fe&Nqw*
2933,Melissa,Flowers,F,Melissa,melissa.flowers@bradley.edu,*Ae7B2#s+@&$
2934,Tyler,George,M,Tyler,tyler.george@bradley.edu,(79^j3bPAU6I
2935,Matthew,Hall,M,Matthew,matthew.hall@bradley.edu,bC#1Tume7*ME
2936,Earl,Shaw,M,Earl,earl.shaw@bradley.edu,q9F3d(je&lMt
2937,Shannon,Kane,F,Shannon,shannon.kane@bradley.edu,5A2HO1gp)HGm
2938,Barbara,Jones,F,Barbara,barbara.jones@bradley.edu,RyAJOsvz^i+2
2939,Christopher,Carter,M,Christopher,christopher.carter@bradley.edu,!7Fu(dNl&OUC
2940,Jennifer,Williams,F,Jennifer,jennifer.williams1@bradley.edu,%3JrTCVc9(Cs
2941,John,Smith,M,John,john.smith1@bradley.edu,gttW2Qp8V#8b
2942,Krystal,Wong,F,Krystal,krystal.wong@bradley.edu,ZE3EmI9jY&6B
2943,Kathryn,White,F,Kathryn,kathryn.white@bradley.edu,gIzN4H0qd#^y
2944,Laura,Perez,F,Laura,laura.perez1@bradley.edu,0KWYz!dP#kBU
2945,Sherry,Hall,F,Sherry,sherry.hall@bradley.edu,r5CSPZPt&NRb
2946,Jessica,Zimmerman,F,Jessica,jessica.zimmerman@bradley.edu,xr*3VFhA(!89
2947,Wayne,Clark,M,Wayne,wayne.clark@bradley.edu,%a7bsvGBu5Nr
2948,Leslie,Kim,F,Leslie,leslie.kim@bradley.edu,$8Af8Cgq1fr$
2949,James,Baker,M,James,james.baker@bradley.edu,&maIenkhsl5d
2950,Ricardo,Holmes,M,Ricardo,ricardo.holmes@bradley.edu,!klIcOpC5o1X
2951,Jill,Barber,F,Jill,jill.barber@bradley.edu,)5ZQ3U2mhNpx
2952,Brett,Nunez,M,Brett,brett.nunez@bradley.edu,vE_IsDHNbs6@
2953,Jeffrey,Butler,M,Jeffrey,jeffrey.butler@bradley.edu,)aU0(h!@!2#f
2954,Lisa,Scott,F,Lisa,lisa.scott@bradley.edu,*w@VrNh%c@%0
2955,Jessica,Duncan,F,Jessica,jessica.duncan@bradley.edu,_^UGiy#yz3Ia
2956,Gabrielle,Hunter,F,Gabrielle,gabrielle.hunter@bradley.edu,H$0uEZuj+ca@
2957,Ashley,Smith,F,Ashley,ashley.smith@bradley.edu,E)xhN6Kz)BG9
2958,Samuel,Acosta,M,Samuel,samuel.acosta@bradley.edu,#zmU0ksY@X8M
2959,Bryce,Fernandez,M,Bryce,bryce.fernandez@bradley.edu,uW6pJqPxW&oO
2960,Andrea,Schmidt,F,Andrea,andrea.schmidt@bradley.edu,uIFs+KLG0$!o
2961,Anna,Espinoza,F,Anna,anna.espinoza@bradley.edu,qRG39XNd0X+C
2962,Angel,Lindsey,F,Angel,angel.lindsey@bradley.edu,72BCtDy(*0eb
2963,Alexander,Hart,M,Alexander,alexander.hart@bradley.edu,j#a4MZwRa(9$
2964,Krystal,Edwards,F,Krystal,krystal.edwards@bradley.edu,Q#3H)XL&Cl@l
2965,Stephen,Gallagher,M,Stephen,stephen.gallagher@bradley.edu,cD0BPBlRE+Hk
2966,Sean,Gross,M,Sean,sean.gross@bradley.edu,&4fclQodJzcX
2967,Amanda,Klein,F,Amanda,amanda.klein@bradley.edu,2QAUg^kp_5lD
2968,Darryl,Holland,M,Darryl,darryl.holland@bradley.edu,iu&CNqzst+9B
2969,Vincent,Grimes,M,Vincent,vincent.grimes@bradley.edu,+g4Yzml*fz5D
2970,Linda,Hayes,F,Linda,linda.hayes@bradley.edu,E73T!rsf^$E!
2971,Tanya,Cardenas,F,Tanya,tanya.cardenas@bradley.edu,w)i&a_4+1@xD
2972,Bonnie,Wilson,F,Bonnie,bonnie.wilson@bradley.edu,r*YIPrT)^I4Z
2973,Jennifer,Tran,F,Jennifer,jennifer.tran@bradley.edu,x5hj^GyU!PJ@
2974,Matthew,Delacruz,M,Matthew,matthew.delacruz@bradley.edu,&J8eF2$Qm9jC
2975,Alexander,Mason,M,Alexander,alexander.mason@bradley.edu,!6VWdlkW+(To
2976,Cathy,Malone,F,Cathy,cathy.malone@bradley.edu,uN7Fm5wZ#btC
2977,Annette,Turner,F,Annette,annette.turner@bradley.edu,^5UdgSargD&5
2978,Brandon,Sanchez,M,Brandon,brandon.sanchez@bradley.edu,tw$2Tl@I&&)!
2979,Michael,Brown,M,Michael,michael.brown@bradley.edu,Q+l6UNUhA@7E
2980,Vincent,Patel,M,Vincent,vincent.patel@bradley.edu,#5EgoXfw&$XP
2981,Michael,Hall,M,Michael,michael.hall@bradley.edu,a5J^nZo_!b55
2982,Erica,Lozano,F,Erica,erica.lozano@bradley.edu,tqjnjJHf_2G&
2983,Brian,Harris,M,Brian,brian.harris@bradley.edu,&aL1P+zGRg(K
2984,Matthew,Rios,M,Matthew,matthew.rios@bradley.edu,R9zW_fu2miF#
2985,Adam,Murray,M,Adam,adam.murray@bradley.edu,@$DiP4n8VuV9
2986,Susan,Sanchez,F,Susan,susan.sanchez@bradley.edu,VpD4ywkG!BTX
2987,Corey,Franklin,M,Corey,corey.franklin@bradley.edu,kvA*)H^p$O4A
2988,Tracy,Schwartz,F,Tracy,tracy.schwartz@bradley.edu,so2KtkdLI!JK
2989,Alexander,Williams,M,Alexander,alexander.williams@bradley.edu,7NO)xqj_b92H
2990,Cindy,Brown,F,Cindy,cindy.brown@bradley.edu,1K5lD!Tt)3D9
2991,Jamie,Arias,F,Jamie,jamie.arias@bradley.edu,Q@y^DpNwXL7L
2992,Mary,Barnett,F,Mary,mary.barnett@bradley.edu,gS+ZwLtq^Z8f
2993,Catherine,Morgan,F,Catherine,catherine.morgan@bradley.edu,%1Q&w!_kNF$u
2994,Susan,Fisher,F,Susan,susan.fisher@bradley.edu,P4U&YJc1yTGv
2995,Stephen,Carter,M,Stephen,stephen.carter@bradley.edu,YwG_yGxu#Z6H
2996,Michelle,Olson,F,Michelle,michelle.olson@bradley.edu,^E9)NrQyr*^(
2997,Madison,Barrera,F,Madison,madison.barrera@bradley.edu,6kAmf1oD^X!4
2998,John,Davis,M,John,john.davis@bradley.edu,g1QpkHtFhY_2
2999,Charles,Patel,M,Charles,charles.patel@bradley.edu,(0rfD&Mm$55H
3000,Monique,Ruiz,F,Monique,monique.ruiz@bradley.edu,q7y0xKKy%#rk
3001,Thomas,Alvarez,M,Thomas,thomas.alvarez@bradley.edu,376vEz1v+7(r
3002,Denise,Carter,F,Denise,denise.carter@bradley.edu,Vt77&ZoP$DU5
3003,Karen,Foster,F,Karen,karen.foster@bradley.edu,r+F52CttW#0c
3004,Matthew,Williams,M,Matthew,matthew.williams@bradley.edu,^t$0OHzm+LmV
3005,Hannah,Flynn,F,Hannah,hannah.flynn@bradley.edu,$0Q$xPhU#^ae
3006,Linda,Martinez,F,Linda,linda.martinez@bradley.edu,1yxahzOb%$TB
3007,Jeremy,Hall,M,Jeremy,jeremy.hall@bradley.edu,x!7N1IEe_m8@
3008,Amanda,Smith,F,Amanda,amanda.smith1@bradley.edu,&2N1peQr0QqY
3009,Cindy,Atkins,F,Cindy,cindy.atkins@bradley.edu,^bWGYtKl973d
3010,Jason,Peterson,M,Jason,jason.peterson1@bradley.edu,$3QZh6$$kO1N
3011,David,Rodriguez,M,David,david.rodriguez@bradley.edu,2YI0v9TU@l2T
3012,Tina,Shepherd,F,Tina,tina.shepherd@bradley.edu,sfcxPfqiWt%9
3013,Ryan,Jenkins,M,Ryan,ryan.jenkins@bradley.edu,W$C#%EMtlQ3j
3014,Gary,Burke,M,Gary,gary.burke@bradley.edu,+fYS#gNv61Ca
3015,Sean,Jackson,M,Sean,sean.jackson@bradley.edu,)1BgHer9$m1t
3016,Jeremy,Allen,M,Jeremy,jeremy.allen@bradley.edu,e*g_1Mpe+hD8
3017,Michael,Jenkins,M,Michael,michael.jenkins@bradley.edu,(2OBZv&jPX(1
3018,David,Smith,M,David,david.smith2@bradley.edu,#i)WvaIr3f*o
3019,Kaylee,Frank,F,Kaylee,kaylee.frank@bradley.edu,G+4qxW8q9_9V
3020,Rodney,Moran,M,Rodney,rodney.moran@bradley.edu,*8d#f*g*OeOm
3021,Kimberly,Hamilton,F,Kimberly,kimberly.hamilton@bradley.edu,%f%iPBkOB0+w
3022,David,Castro,M,David,david.castro@bradley.edu,#JF6AGAM%3x0
3023,Amber,Fowler,F,Amber,amber.fowler@bradley.edu,s*dO(is7%N6n
3024,Lisa,Sanchez,F,Lisa,lisa.sanchez@bradley.edu,@I#1g&Lfufye
3025,Christopher,Maynard,M,Christopher,christopher.maynard@bradley.edu,3uH^e1r6^hOU
3026,Jessica,Martin,F,Jessica,jessica.martin1@bradley.edu,(*ld2L9yw5z$
3027,Julia,Esparza,F,Julia,julia.esparza@bradley.edu,(gG_FYCuRrZ1
3028,Lydia,Hanson,F,Lydia,lydia.hanson@bradley.edu,%hvuTTm61bKb
3029,Manuel,Anderson,M,Manuel,manuel.anderson@bradley.edu,#1@bIed0LxhN
3030,Alan,Harris,M,Alan,alan.harris@bradley.edu,%nkaKPc#K5qP
3031,Alicia,Patrick,F,Alicia,alicia.patrick@bradley.edu,S19HZNcO+#8h
3032,Robert,Griffin,M,Robert,robert.griffin@bradley.edu,W7J9S%oWn@vr
3033,Taylor,Webb,F,Taylor,taylor.webb@bradley.edu,)CitY25x119D
3034,Andrew,Sims,M,Andrew,andrew.sims@bradley.edu,!u4jQ7lfLe^K
3035,Karen,Jacobson,F,Karen,karen.jacobson@bradley.edu,lNJSe_Qc*1wW
3036,Michael,Neal,M,Michael,michael.neal@bradley.edu,+t$Sm1kR1aMp
3037,Debra,Thompson,F,Debra,debra.thompson@bradley.edu,wW4A$S@yCiw+
3038,Ariel,Thomas,F,Ariel,ariel.thomas@bradley.edu,L$I0tMJzH0gu
3039,Kelly,Swanson,F,Kelly,kelly.swanson@bradley.edu,&xk3qNAq&zq!
3040,Steven,Ross,M,Steven,steven.ross@bradley.edu,^3stbl*)kxtE
3041,Monique,Ray,F,Monique,monique.ray@bradley.edu,+0Qqqsvk$8M2
3042,Barbara,Russell,F,Barbara,barbara.russell@bradley.edu,0@G5ksqV$QDt
3043,Jacob,Wolf,M,Jacob,jacob.wolf@bradley.edu,g4d(46DhAV9t
3044,Elizabeth,Moran,F,Elizabeth,elizabeth.moran1@bradley.edu,Ecf6D*ZA0^9)
3045,Christopher,Richmond,M,Christopher,christopher.richmond@bradley.edu,0!$jXzNq!FD5
3046,Brian,Galvan,M,Brian,brian.galvan@bradley.edu,$T(RADLaH1vi
3047,Alan,Cox,M,Alan,alan.cox@bradley.edu,0BC8X3ty)kC_
3048,Pamela,Anderson,F,Pamela,pamela.anderson@bradley.edu,+zeTzGy+HQ73
3049,David,Booth,M,David,david.booth1@bradley.edu,!J40KT&xV%PM
3050,Edwin,Knight,M,Edwin,edwin.knight@bradley.edu,e+l_FstOQ+O3
3051,Kevin,Miller,M,Kevin,kevin.miller@bradley.edu,pnP30OoRZ@x_
3052,Laurie,Sullivan,F,Laurie,laurie.sullivan@bradley.edu,c7cMWQ8r)b&f
3053,Adrian,Brown,M,Adrian,adrian.brown@bradley.edu,niS)o1Te^rON
3054,Dana,Adams,F,Dana,dana.adams@bradley.edu,b*#26QLnUJQW
3055,Alex,Douglas,M,Alex,alex.douglas@bradley.edu,idI)M08i7fFq
3056,James,Rhodes,M,James,james.rhodes@bradley.edu,W)5MsuSjgxgU
3057,Christopher,Smith,M,Christopher,christopher.smith1@bradley.edu,&&^+L3ts5Zt7
3058,Robert,Evans,M,Robert,robert.evans@bradley.edu,6E5Tcu2JH_XI
3059,Cole,Perez,M,Cole,cole.perez@bradley.edu,&j02iHXpgJHD
3060,Misty,Harrison,F,Misty,misty.harrison@bradley.edu,W8QRs!ms&2pE
3061,Sara,Henderson,F,Sara,sara.henderson@bradley.edu,U%@Ru2bEOu6Y
3062,Joanna,Long,F,Joanna,joanna.long@bradley.edu,2Z^28RQjJ%%F
3063,Mallory,Howard,F,Mallory,mallory.howard@bradley.edu,6c&RTtQv%lyw
3064,Lori,Wallace,F,Lori,lori.wallace@bradley.edu,$zZLRk^w(0ch
3065,Barbara,Roth,F,Barbara,barbara.roth@bradley.edu,$&WQ3JEn0MTZ
3066,Nicholas,Herring,M,Nicholas,nicholas.herring@bradley.edu,!7GBqpjj)tZQ
3067,Peter,King,M,Peter,peter.king@bradley.edu,&2mpEhrt5cSc
3068,Matthew,Sandoval,M,Matthew,matthew.sandoval@bradley.edu,VaV2Z36f$c$^
3069,Michael,Merritt,M,Michael,michael.merritt@bradley.edu,U2OyasOF%UwL
3070,Mallory,Mcmillan,F,Mallory,mallory.mcmillan@bradley.edu,brfa4Vz%gv+8
3071,William,Vega,M,William,william.vega@bradley.edu,putEVUez!5Tp
3072,Robert,George,M,Robert,robert.george1@bradley.edu,I76IG8sj@IGG
3073,Troy,Galvan,M,Troy,troy.galvan@bradley.edu,6X91o3KPT^uK
3074,Jeremy,Tate,M,Jeremy,jeremy.tate@bradley.edu,&14Yz1F(yxrf
3075,Ashley,Murphy,F,Ashley,ashley.murphy@bradley.edu,)cQq*t9T411z
3076,Natasha,Keith,F,Natasha,natasha.keith@bradley.edu,YF^kHA!kLzb3
3077,Tamara,Salinas,F,Tamara,tamara.salinas@bradley.edu,$0ma@Y!2SFZl
3078,William,Morgan,M,William,william.morgan@bradley.edu,_GlBQn%j%Q79
3079,Henry,Levy,M,Henry,henry.levy@bradley.edu,MPZv6lkU(5%x
3080,Audrey,Garcia,F,Audrey,audrey.garcia1@bradley.edu,814Iax!b+PCS
3081,John,Hansen,M,John,john.hansen@bradley.edu,*aFEDVhd%6e8
3082,Benjamin,Hood,M,Benjamin,benjamin.hood@bradley.edu,QAfC)auZ^Z0Q
3083,Stephanie,Andrews,F,Stephanie,stephanie.andrews@bradley.edu,tCis36av4#Fe
3084,Jeffrey,Tran,M,Jeffrey,jeffrey.tran@bradley.edu,v$N9A+vm)@(P
3085,Kelly,Mcintyre,F,Kelly,kelly.mcintyre@bradley.edu,Ep8MPCwdL$hW
3086,Aimee,Adams,F,Aimee,aimee.adams@bradley.edu,4sCbpLM!84&!
3087,James,Chambers,M,James,james.chambers@bradley.edu,(4jhgnR^d_xT
3088,Alicia,Shepherd,F,Alicia,alicia.shepherd@bradley.edu,4_5SxqQ0fjfO
3089,Lauren,Perry,F,Lauren,lauren.perry@bradley.edu,93L2CtJa)rFC
3090,Thomas,Sanders,M,Thomas,thomas.sanders@bradley.edu,$y61SKFq^i_o
3091,Bryan,Newman,M,Bryan,bryan.newman@bradley.edu,wnXsW3SzPra)
3092,Michele,Schwartz,F,Michele,michele.schwartz@bradley.edu,7D6AsY%&3&b4
3093,Rachel,Miles,F,Rachel,rachel.miles@bradley.edu,*0e1QX_roD)L
3094,Michele,Johnson,F,Michele,michele.johnson@bradley.edu,kV1$cUmjn$mC
3095,Kyle,Roberts,M,Kyle,kyle.roberts@bradley.edu,!T4BNSd(wxin
3096,Jade,Smith,F,Jade,jade.smith@bradley.edu,l5Iq97Tjp5J)
3097,Stephen,Dean,M,Stephen,stephen.dean@bradley.edu,&gWMB!oNd2E@
3098,Scott,Richard,M,Scott,scott.richard@bradley.edu,_7VPDAIU5hKi
3099,Julie,Taylor,F,Julie,julie.taylor@bradley.edu,51Sc3mhy&5(&
3100,Samantha,Jenkins,F,Samantha,samantha.jenkins@bradley.edu,+t17lfD!jvKl
3101,Carrie,Burch,F,Carrie,carrie.burch@bradley.edu,*TMpeSFyM5Gc
3102,Linda,Martinez,F,Linda,linda.martinez1@bradley.edu,_dgSNGEk3ZHF
3103,Joshua,Mccarthy,M,Joshua,joshua.mccarthy@bradley.edu,4T28Wmvds*D)
3104,Brandon,Bates,M,Brandon,brandon.bates@bradley.edu,F^^SN(Z%Tz0c
3105,Jeffrey,Weaver,M,Jeffrey,jeffrey.weaver@bradley.edu,S)bE@Tv^)U7u
3106,Nathan,Blevins,M,Nathan,nathan.blevins@bradley.edu,$r4LOIzb@Fb)
3107,Diana,Jones,F,Diana,diana.jones@bradley.edu,(&qKAWo5k12Y
3108,Rebecca,Johnson,F,Rebecca,rebecca.johnson@bradley.edu,Vup9X)cS!T^&
3109,Roberto,Martinez,M,Roberto,roberto.martinez@bradley.edu,!w+7Xpv1pV_A
3110,James,Jenkins,M,James,james.jenkins1@bradley.edu,5@Bng!__)A(s
3111,Angela,Sweeney,F,Angela,angela.sweeney@bradley.edu,!4iDw6u!b6e4
3112,Brooke,Freeman,F,Brooke,brooke.freeman@bradley.edu,oE+TNetbbam7
3113,Danielle,Mclaughlin,F,Danielle,danielle.mclaughlin@bradley.edu,!a4A@!bAAtJ1
3114,James,Sims,M,James,james.sims@bradley.edu,r0EiuZv#^yP1
3115,Dominique,Morales,F,Dominique,dominique.morales@bradley.edu,!6Knr^XW9SI(
3116,Angela,Young,F,Angela,angela.young@bradley.edu,dUk4z*Cx&&XB
3117,Jesse,Woods,M,Jesse,jesse.woods@bradley.edu,$@0)V3ogo0TN
3118,Kristin,Sanchez,F,Kristin,kristin.sanchez@bradley.edu,2MM6vNbor(29
3119,Alexandra,Rivera,F,Alexandra,alexandra.rivera@bradley.edu,lpecxy^^X$1X
3120,Erica,Michael,F,Erica,erica.michael@bradley.edu,%uB!sETN9ZLU
3121,Paul,Henderson,M,Paul,paul.henderson@bradley.edu,N)chG7P+@hz%
3122,Michael,Moore,M,Michael,michael.moore@bradley.edu,N!Q8U8cq%xgN
3123,Chad,Thomas,M,Chad,chad.thomas@bradley.edu,x&0+Gof_p0OA
3124,Kyle,Morris,M,Kyle,kyle.morris@bradley.edu,8d6S%HdjJ&CU
3125,Anna,Guerrero,F,Anna,anna.guerrero@bradley.edu,7L3NtQs#m^lK
3126,Dennis,Lopez,M,Dennis,dennis.lopez@bradley.edu,9G8_+q!cu!CI
3127,Luis,Blackburn,M,Luis,luis.blackburn@bradley.edu,%&4X8%TgKEgN
3128,Wendy,Wells,F,Wendy,wendy.wells@bradley.edu,#9SyWbNt$4lF
3129,Justin,Jimenez,M,Justin,justin.jimenez@bradley.edu,HO0QY!ekR@v!
3130,Robert,Blanchard,M,Robert,robert.blanchard@bradley.edu,AdRfiKSw^8Tg
3131,Vanessa,Green,F,Vanessa,vanessa.green@bradley.edu,6!9JzU)h!*L6
3132,Jimmy,Maxwell,M,Jimmy,jimmy.maxwell@bradley.edu,#4MgUEnKRwco
3133,Cheryl,Thomas,F,Cheryl,cheryl.thomas@bradley.edu,#yLHtz4@i5_2
3134,Erin,Austin,F,Erin,erin.austin@bradley.edu,E_uAW)o!4!0Y
3135,Anthony,Walker,M,Anthony,anthony.walker@bradley.edu,+h3jy)smcNED
3136,Matthew,Cruz,M,Matthew,matthew.cruz@bradley.edu,3MS+CALw@5I_
3137,Raymond,Love,M,Raymond,raymond.love@bradley.edu,#dltPtfJ0exM
3138,Arthur,Miller,M,Arthur,arthur.miller@bradley.edu,^FKNbzsJS7Tu
3139,Misty,Stone,F,Misty,misty.stone@bradley.edu,_IkT#8Xi9jVT
3140,Andrew,Robertson,M,Andrew,andrew.robertson@bradley.edu,*hESPwEy58dr
3141,Noah,Jones,M,Noah,noah.jones@bradley.edu,7*DVu4TdtjS4
3142,Kiara,Diaz,F,Kiara,kiara.diaz@bradley.edu,v6ljqVyeBSH@
3143,Heather,Newton,F,Heather,heather.newton@bradley.edu,D8EXb2oa^q)b
3144,Tiffany,Black,F,Tiffany,tiffany.black@bradley.edu,KA04h(lp$3QM
3145,Leah,Lopez,F,Leah,leah.lopez@bradley.edu,Lt^ES@dfBJ4y
3146,Jerry,Winters,M,Jerry,jerry.winters@bradley.edu,^g88i%vZ6XH$
3147,Alyssa,Ibarra,F,Alyssa,alyssa.ibarra@bradley.edu,@%WVr#%D_1x@
3148,Vanessa,Miller,F,Vanessa,vanessa.miller@bradley.edu,*6e9Khie_WXv
3149,William,Cooper,M,William,william.cooper@bradley.edu,Gax@8DZX*!ch
3150,Kenneth,Fleming,M,Kenneth,kenneth.fleming@bradley.edu,M)VNQTj#&x6X
3151,Christopher,Diaz,M,Christopher,christopher.diaz@bradley.edu,+20n&Vsiw0xW
3152,Mary,Schaefer,F,Mary,mary.schaefer@bradley.edu,nSVYSuaBtD2$
3153,Mark,Brown,M,Mark,mark.brown@bradley.edu,rmdO5Qq40)1R
3154,Jennifer,Mclaughlin,F,Jennifer,jennifer.mclaughlin@bradley.edu,(S#WV0nvPoN1
3155,Timothy,Brown,M,Timothy,timothy.brown@bradley.edu,S6D8PFwOk+XG
3156,Vincent,Hinton,M,Vincent,vincent.hinton@bradley.edu,(z0#YKNn^WA7
3157,Tammy,Myers,F,Tammy,tammy.myers@bradley.edu,1#1PzOt7o3_j
3158,Michael,Hamilton,M,Michael,michael.hamilton@bradley.edu,9jyu6Arz6@P0
3159,Brenda,Garcia,F,Brenda,brenda.garcia@bradley.edu,N_5+C4Kg%ogV
3160,Elizabeth,Gibson,F,Elizabeth,elizabeth.gibson@bradley.edu,ho_G8H*E0)0P
3161,Timothy,Blanchard,M,Timothy,timothy.blanchard@bradley.edu,V4*RfQT(^dOL
3162,Toni,Washington,F,Toni,toni.washington@bradley.edu,oW_#7HFx4kX1
3163,Nicholas,Walsh,M,Nicholas,nicholas.walsh@bradley.edu,+Kh2_WBok$S6
3164,Glenn,Martin,M,Glenn,glenn.martin@bradley.edu,t7FJ^^4D^DIy
3165,Mark,Holland,M,Mark,mark.holland@bradley.edu,rUvPBQ0h^c7u
3166,Joel,Horton,M,Joel,joel.horton@bradley.edu,&h)LceARu5hy
3167,Cindy,Graham,F,Cindy,cindy.graham@bradley.edu,(LQsd6Iu284g
3168,Jasmine,Campbell,F,Jasmine,jasmine.campbell@bradley.edu,+S30kWyIqRh&
3169,Shannon,Gates,F,Shannon,shannon.gates@bradley.edu,(6FDPo3gy+qi
3170,Charles,Clark,M,Charles,charles.clark@bradley.edu,#1bN^Ba)$y^w
3171,Richard,Davis,M,Richard,richard.davis2@bradley.edu,+8Tjdw8BR!NS
3172,Melissa,Tapia,F,Melissa,melissa.tapia@bradley.edu,j7Tz0@rw_cOi
3173,Sydney,Benson,F,Sydney,sydney.benson@bradley.edu,SKd3yzoaU(T&
3174,William,Burke,M,William,william.burke@bradley.edu,_I4KMELyQZV3
3175,Dustin,Gonzalez,M,Dustin,dustin.gonzalez@bradley.edu,((q$zBa1is14
3176,Christopher,Bright,M,Christopher,christopher.bright@bradley.edu,@11mJnqaRJGb
3177,Christopher,Simon,M,Christopher,christopher.simon@bradley.edu,^NnDhmPKv$3s
3178,Luis,Smith,M,Luis,luis.smith@bradley.edu,@^0a3pt44yNP
3179,Shannon,Hodge,F,Shannon,shannon.hodge@bradley.edu,_U7cTkBxQ*jH
3180,David,Price,M,David,david.price@bradley.edu,%uSaSCnj6G)I
3181,Jeffrey,Alexander,M,Jeffrey,jeffrey.alexander@bradley.edu,@Q7APFgg%kpS
3182,Richard,Fletcher,M,Richard,richard.fletcher@bradley.edu,S_CNjpXz@2F6
3183,Elizabeth,Williams,F,Elizabeth,elizabeth.williams@bradley.edu,!f7OqcQn2A1E
3184,John,Rogers,M,John,john.rogers@bradley.edu,$P2zGw#N6V%3
3185,Joshua,Hudson,M,Joshua,joshua.hudson@bradley.edu,@9QaI@cw7EKA
3186,Michael,Rangel,M,Michael,michael.rangel@bradley.edu,$T4(v98!Y$Wd
3187,Brian,Lopez,M,Brian,brian.lopez@bradley.edu,%jhx3EaR+2_%
3188,Lynn,Dennis,F,Lynn,lynn.dennis@bradley.edu,)119jQbU3*gp
3189,Katrina,Clark,F,Katrina,katrina.clark@bradley.edu,thccnVC(A!q6
3190,Ronald,Mendez,M,Ronald,ronald.mendez@bradley.edu,DX%8cVfR+8v8
3191,Katie,Velazquez,F,Katie,katie.velazquez@bradley.edu,F%GZgvTK+0dX
3192,Patricia,Roberson,F,Patricia,patricia.roberson@bradley.edu,d+e4JRtxJ+9A
3193,Michelle,Mccormick,F,Michelle,michelle.mccormick@bradley.edu,zQ)dM(pS!8XL
3194,Kyle,Soto,M,Kyle,kyle.soto@bradley.edu,3E3Jcu6N5(OH
3195,Michael,Harper,M,Michael,michael.harper@bradley.edu,BG+3H(Em4taG
3196,Colleen,Baker,F,Colleen,colleen.baker@bradley.edu,!wIfod&@_5BK
3197,Kimberly,Jackson,F,Kimberly,kimberly.jackson@bradley.edu,_HB+j$+oi7dM
3198,Misty,Wilson,F,Misty,misty.wilson@bradley.edu,U)5MbGNcEtJ+
3199,Tiffany,Williams,F,Tiffany,tiffany.williams@bradley.edu,PC+1WIZqS#)H
3200,Laura,Prince,F,Laura,laura.prince@bradley.edu,u7EnAwP%)1%2
3201,Alexa,Aguilar,F,Alexa,alexa.aguilar@bradley.edu,_cakR1PvJ91u
3202,Bruce,Lin,M,Bruce,bruce.lin@bradley.edu,9p$YPKfd)t!1
3203,Ebony,Powell,F,Ebony,ebony.powell@bradley.edu,+UakVWoYK6vP
3204,Kathleen,Matthews,F,Kathleen,kathleen.matthews@bradley.edu,Lw@&hZH+0kiX
3205,Jill,Gallagher,F,Jill,jill.gallagher@bradley.edu,q!!1W#hrnm4f
3206,Alexander,Singh,M,Alexander,alexander.singh@bradley.edu,(I3)Em@wf7*r
3207,Joseph,Baker,M,Joseph,joseph.baker@bradley.edu,_9By9Asm+1IS
3208,Melanie,Arnold,F,Melanie,melanie.arnold@bradley.edu,(T4fecr2sCzR
3209,Martha,Newton,F,Martha,martha.newton@bradley.edu,Ij21RuToCm^R
3210,Shane,Mclean,M,Shane,shane.mclean@bradley.edu,g$7Q_O8e9x#R
3211,Joseph,Cantu,M,Joseph,joseph.cantu@bradley.edu,lj*9uzDiooa&
3212,Paul,Roberts,M,Paul,paul.roberts@bradley.edu,1Ks7lQOiP$iz
3213,Shawn,Guerrero,M,Shawn,shawn.guerrero@bradley.edu,_(9xstILLcRi
3214,Ann,Mcfarland,F,Ann,ann.mcfarland@bradley.edu,T0sBNJGd(vQx
3215,Amanda,Harper,F,Amanda,amanda.harper@bradley.edu,NE9u1torw#Ou
3216,Crystal,Woods,F,Crystal,crystal.woods@bradley.edu,4J#7fNndasw$
3217,Michael,Aguilar,M,Michael,michael.aguilar1@bradley.edu,kG+7*MBwL%rU
3218,Heather,Robinson,F,Heather,heather.robinson@bradley.edu,0rTZhNr()8d1
3219,Ashley,Campbell,F,Ashley,ashley.campbell@bradley.edu,(3p07Jbuh%^%
3220,Andrea,Villarreal,F,Andrea,andrea.villarreal@bradley.edu,@yI^ly7rR8bI
